type,value
variable 1,-2.44
variable 1,-2.18
variable 1,-1.92
variable 1,-1.92
variable 1,-1.67
variable 1,-1.67
variable 1,-1.41
variable 1,-1.41
variable 1,-1.41
variable 1,-1.41
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.41
variable 1,1.41
variable 1,1.41
variable 1,1.41
variable 1,1.67
variable 1,1.67
variable 1,1.92
variable 1,1.92
variable 1,2.18
variable 1,2.44
variable 2,-0.8362909696703064
variable 2,0.07617356373587561
variable 2,-0.031021175638359738
variable 2,-0.032330424363541235
variable 2,-0.7610909960176939
variable 2,-0.7910400606062207
variable 2,-0.2791238090602541
variable 2,-0.41962256288129385
variable 2,2.1672074339413796
variable 2,-0.8470104436077298
variable 2,0.05170697818404632
variable 2,-0.2657040096271437
variable 2,-0.038140215581534145
variable 2,0.019057588099832653
variable 2,0.13459878809710007
variable 2,-0.5199437464483263
variable 2,-0.3261749351214642
variable 2,0.06201731189485064
variable 2,-0.09738372039599703
variable 2,-0.30440867506532177
variable 2,-0.03961312039736333
variable 2,-0.17446573909105786
variable 2,-1.2932187747586499
variable 2,0.20857134106985484
variable 2,2.4019720959754873
variable 2,1.1018881118702573
variable 2,0.2193726430526022
variable 2,0.15701967251583326
variable 2,-0.29573490226099436
variable 2,0.5317921200990378
variable 2,-0.3403311869624892
variable 2,-0.847501411879673
variable 2,0.6443875104646468
variable 2,-1.3105663203673048
variable 2,1.4643045246095614
variable 2,-0.12716912889387616
variable 2,-0.3008900691163965
variable 2,3.2921794010535836
variable 2,0.165529789229513
variable 2,1.8074913466977622
variable 2,-1.2846268299996464
variable 2,-0.011627928896608762
variable 2,-0.6685434767564266
variable 2,0.34596062916858855
variable 2,-0.38836424956758553
variable 2,1.1903442288653325
variable 2,-0.8431645254775092
variable 2,-0.17962090594646005
variable 2,-0.3681527223725961
variable 2,-0.7821208036659217
variable 2,-0.30539061160920794
variable 2,-0.4700286388007816
variable 2,-0.5662584201016219
variable 2,-1.1291535438843432
variable 2,0.041887612745185064
variable 2,-0.12782375325646692
variable 2,-0.3466319464524252
variable 2,-0.23616408526523608
variable 2,0.10972306231865156
variable 2,0.11168693540642381
variable 2,-1.1615574498325854
variable 2,-0.16080045552197597
variable 2,0.2894174498498125
variable 2,0.3870383079211581
variable 2,0.48195884049681686
variable 2,-0.144025706230588
variable 2,0.8191722152763771
variable 2,-0.4305875209546889
variable 2,-1.0591905651324567
variable 2,1.347126763705817
variable 2,-0.7376063470097507
variable 2,-0.5800055317160276
variable 2,-1.2704705781586214
variable 2,-1.3469798005364153
variable 2,-0.044686459207441645
variable 2,-0.776229184402605
variable 2,1.1864983107351117
variable 2,0.1905691710986092
variable 2,-0.45726346373026194
variable 2,-1.023431709325937
variable 2,-0.912963848138748
variable 2,-0.6471045288815795
variable 2,0.8882350855297012
variable 2,1.5887649815471279
variable 2,2.4410859016402844
variable 2,-0.9150095492718441
variable 2,-0.2905797354055922
variable 2,0.07134570906176882
variable 2,-0.7698465968673451
variable 2,0.13852653427264455
variable 2,-0.8384184988487263
variable 2,-0.24745635551992654
variable 2,-0.06137938045350578
variable 2,-1.3653092826889563
variable 2,-0.030366551275768986
variable 2,-0.9174643906315594
variable 2,-0.1588365824342037
variable 2,0.07314592605889339
variable 2,-0.12324138271833167
variable 2,-0.09820200084923547
variable 2,-0.41929525069999846
variable 2,-0.0341306413606658
variable 2,0.01701188696673656
variable 2,0.2819710977253427
variable 2,-1.0610726101749053
variable 2,2.7228198616902786
variable 2,-1.1789049954412403
variable 2,-0.884651344456698
variable 2,-0.8471740996983775
variable 2,-1.133899570513126
variable 2,-0.030939347593035894
variable 2,-0.11014889546651667
variable 2,0.909837689495196
variable 2,0.0907389558035198
variable 2,-1.382820484388259
variable 2,0.1399176110431499
variable 2,-0.33255752265672406
variable 2,-0.05507862096356981
variable 2,1.5758361503859606
variable 2,-0.6268930016865901
variable 2,0.38286507760964206
variable 2,0.13492610027839544
variable 2,-0.030366551275768986
variable 2,-0.385500267981251
variable 2,2.985487887179817
variable 2,1.353427523195753
variable 2,-1.1670399288692828
variable 2,-0.22953601359400475
variable 2,0.21601769319432462
variable 2,-0.7915310288781637
variable 2,0.09433938979776893
variable 2,2.9600393650841017
variable 2,-0.35833335693373486
variable 2,-0.3564513118912864
variable 2,-0.5832786535289813
variable 2,0.3028372492829229
variable 2,1.230439971074016
variable 2,-0.3154554611840407
variable 2,-1.0514987288720155
variable 2,-0.32707504362002654
variable 2,1.9247509356468304
variable 2,-1.075801658333197
variable 2,-0.053523888102416775
variable 2,1.5505512843808928
variable 2,0.8737515215073809
variable 2,0.1767402314388796
variable 2,0.38188314106575594
variable 2,-0.6631428257650529
variable 2,-0.5641308909232019
variable 2,0.31887554616639624
variable 2,-1.2391304367995892
variable 2,3.2933249936881173
variable 2,2.3014872563178073
variable 2,-0.13420634079172675
variable 2,-0.33984021869054615
variable 2,-0.16988336855292263
variable 2,-0.8123971804357439
variable 2,-0.8472559277437014
variable 2,-1.149119586943361
variable 2,-1.214091054930493
variable 2,0.16356591614174076
variable 2,0.50863478327239
variable 2,-1.2415034501139808
variable 2,-0.3908190909273008
variable 2,-0.7555266889356725
variable 2,2.063203988334774
variable 2,3.0597877523338672
variable 2,0.2786161478670651
variable 2,-0.14042527223633886
variable 2,0.855340211309516
variable 2,0.20259789376121423
variable 2,-1.0629546552173537
variable 2,-1.042333987795745
variable 2,0.10096746146900028
variable 2,-0.9827631707999867
variable 2,-0.31741933427181296
variable 2,-0.2115338436227591
variable 2,-0.3564513118912864
variable 2,3.090882409556928
variable 2,-0.6700982096175796
variable 2,-0.7820389756205979
variable 2,-0.08600962209598276
variable 2,3.3154185659255555
variable 2,3.0749259407187783
variable 2,0.022739850139405625
variable 2,-0.41970439092661765
variable 2,-0.3272386997106742
variable 2,-0.02177460651676539
variable 2,0.9753819537995948
variable 2,0.1881143297388939
variable 2,-0.15392689971477308
variable 2,-0.40530265494962114
variable 2,0.015211669969611995
variable 2,-0.7926766215126976
variable 2,-0.000499314732566009
variable 2,0.25341310990732124
variable 2,-0.17274735013925716
variable 2,-0.350396036537322
variable 2,-0.43107848922663194
variable 2,-0.22839042095947093
variable 2,-0.6854000540931384
variable 2,0.04360600169698579
variable 2,1.2427141778725925
variable 2,2.2164679172263333
variable 2,-0.3940103846949307
variable 2,1.676157333952993
variable 2,-1.3653911107342802
variable 2,-0.16881960396371265
variable 2,0.06471763739053749
variable 2,0.2363928764799617
variable 2,0.03386846430344838
variable 2,-0.3857457521172225
variable 2,-0.2799420895134925
variable 2,0.0025283229444162105
variable 2,-0.8186161118803561
variable 2,-1.2788988668269774
variable 2,0.6932388535229815
variable 2,-0.6759080008355726
variable 2,-0.05548776119018903
variable 2,2.5935315500786054
variable 2,-0.7817934914846264
variable 2,-0.023002027196623046
variable 2,-0.21513427761700823
variable 2,-1.0404519427532966
variable 2,-1.340351728865184
variable 2,1.1418201979882932
variable 2,-1.0573903481353322
variable 2,1.1386289042206632
variable 2,-0.2897614549523538
variable 2,-1.2900274809910202
variable 2,-1.2809445679600735
variable 2,-0.34327699659414757
variable 2,2.1555878515053934
variable 2,-0.6558601297312308
variable 2,-0.833345160038648
variable 2,0.18623228469644548
variable 2,1.530012445004608
variable 2,1.6813125008083951
variable 2,0.5346561016853723
variable 2,0.19965208412955587
variable 2,0.5695966770386536
variable 2,-0.18690360198028214
variable 2,-0.4238776212381337
variable 2,0.05481644390635238
variable 2,0.14932783625539195
variable 2,-0.5756686453138639
variable 2,0.20259789376121423
variable 2,-1.2819265045039596
variable 2,-0.512251910187885
variable 2,0.0014645583552062417
variable 2,-1.1400366739124144
variable 2,-0.14091624050828191
variable 2,-1.3351965620097819
variable 2,-1.1489559308527133
variable 2,-0.056469697734075154
variable 2,0.5446391232148812
variable 2,-0.33836731387471697
variable 2,-0.13690666628741358
variable 2,-0.33157558611283794
variable 2,2.622253193987275
variable 2,0.1950697135914206
variable 2,-1.208854060029767
variable 2,0.1492460082100681
variable 2,1.6078309161075834
variable 2,-1.0100119098928266
variable 2,-0.8128063206623631
variable 2,0.17796765211873727
variable 2,-0.10671211756291522
variable 2,0.09703971529345577
variable 2,-0.747425712448612
variable 2,0.25644074758430346
variable 2,-0.10638480538161986
variable 2,-0.19402264192345653
variable 2,-1.1929794192369414
variable 2,-0.7392429079162276
variable 2,2.3426467631157006
variable 2,-0.6103637365311737
variable 2,-0.5246897730771093
variable 2,-0.38697317279708016
variable 2,-0.5020234045224045
variable 2,-0.16358260906298666
variable 2,-0.8197617045148899
variable 2,0.6192663005502268
variable 2,-0.15613625693851688
variable 2,-0.39253747987910154
variable 2,-0.25064764928755645
variable 2,0.48768680366948597
variable 2,-0.9091179300085273
variable 2,-0.8185342838350322
variable 2,-0.7286870900694518
variable 2,-0.34090398327975613
variable 2,0.04556987478475804
variable 2,-0.8472559277437014
variable 2,-1.053217117823816
variable 2,-0.7045478166989179
variable 2,0.0873840059452422
variable 2,-0.6701800376629035
variable 2,-0.9222922453056661
variable 2,-0.44474377279571387
variable 2,1.0248879212205204
variable 2,0.04966127705095023
variable 2,3.092355314372757
variable 2,0.5289281385127033
variable 2,1.5026818778664441
variable 2,-1.069091758616642
variable 2,1.5489965515197397
variable 2,-1.1690856300023789
variable 2,-0.18305768385006146
variable 2,2.091925632243443
variable 2,-0.35530571925675264
variable 2,-0.25383894305518634
variable 2,0.10080380537835258
variable 2,-0.7508624903522134
variable 2,-0.7293417144320425
variable 2,0.009729190932914463
variable 2,3.378262504734267
variable 2,0.0022010107631208354
variable 2,-0.7050387849708609
variable 2,1.1867437948710833
variable 2,1.0849497064882216
variable 2,0.2023524096252427
variable 2,0.39800326599455316
variable 2,-0.9342391399229474
variable 2,-0.1135856733701181
variable 2,-0.528453863162006
variable 2,0.01946672832645187
variable 2,-0.28206961869191244
variable 2,-0.11841352804422489
variable 2,-0.8932432892157016
variable 2,-0.32576579489484503
variable 2,0.18557766033385473
variable 2,0.46232010961909437
variable 2,-0.13682483824208974
variable 2,1.4484298838167358
variable 2,0.5340833053681053
variable 2,-0.3767446671315997
variable 2,-0.847501411879673
variable 2,-0.12250493031041708
variable 2,-0.17872079744789776
variable 2,0.5131353257652014
variable 2,1.2068734940207488
variable 2,-0.5303359082044544
variable 2,2.3061514549012663
variable 2,-0.1607186274766521
variable 2,-0.11808621586292951
variable 2,-0.11235825269026045
variable 2,1.3518727903346002
variable 2,3.3095269466622383
variable 2,-0.796113399416299
variable 2,-1.2904366212176392
variable 2,1.6418713829623024
variable 2,-0.1851852130284814
variable 2,-0.06072475609091503
variable 2,-0.4782932713784898
variable 2,1.8476689169517695
variable 2,0.12968910537766945
variable 2,-0.06948035694056631
variable 2,-0.23215451104436774
variable 2,0.0003189657206724288
variable 2,0.2178179101914492
variable 2,-0.8101059951666764
variable 2,2.09462595773913
variable 2,-0.10335716770463764
variable 2,-0.8007775979997581
variable 2,1.0906776696608906
variable 2,0.26503269234330706
variable 2,-0.9064994325581643
variable 2,0.860577206210242
variable 2,-1.0015836212244709
variable 2,-0.31275513568835384
variable 2,1.2048277928876527
variable 2,0.476149049278824
variable 2,-0.6618335770398714
variable 2,1.86108871638488
variable 2,0.33286814191677355
variable 2,0.12297920566111425
variable 2,-0.2994171643005673
variable 2,-0.42134095183309456
variable 2,2.708418125713282
variable 2,1.555133654919028
variable 2,-0.33943107846392695
variable 2,-0.3764173549503043
variable 2,-9.01745059467901e-05
variable 2,-0.329448056934418
variable 2,-0.6777900458780209
variable 2,-0.08306381246432439
variable 2,-0.6899824246312737
variable 2,-0.6682161645751312
variable 2,-0.3961379138733507
variable 2,-0.26766788271491593
variable 2,-0.762645728878847
variable 2,-0.3851729557999556
variable 2,0.672536358056049
variable 2,-1.2828266130025219
variable 2,-1.23978506116218
variable 2,-0.13837957110324278
variable 2,-0.37944499262728654
variable 2,-0.508569648148312
variable 2,-0.15359958753347772
variable 2,0.10546800396181168
variable 2,0.8413476155591387
variable 2,0.2223184526842606
variable 2,-0.6443223753405688
variable 2,-1.2258742934571265
variable 2,-0.86574906598689
variable 2,-0.7241047195313165
variable 2,-0.6757443447449248
variable 2,-1.3491073297148353
variable 2,-0.29778060339409046
variable 2,-0.38566392407189864
variable 2,-0.84169162066168
variable 2,-0.09681092407873013
variable 2,-0.7506988342615657
variable 2,-0.2243808467386026
variable 2,-0.9704071359560863
variable 2,-0.8473377557890253
variable 2,0.09769433965604653
variable 2,0.0735550662855126
variable 2,-1.3169489079025647
variable 2,-1.13079010479082
variable 2,-0.4381157011244825
variable 2,2.402135752066135
variable 2,-0.8473377557890253
variable 2,-0.10172060679816076
variable 2,3.066743136186394
variable 2,-0.17094713314213258
variable 2,-0.5233805243519277
variable 2,0.009156394615647557
variable 2,-0.07684488101971225
variable 2,-1.1473193699462365
variable 2,-0.2259355795997556
variable 2,-0.2810876821480263
variable 2,3.0759897053079883
variable 2,-0.8475832399249967
variable 2,0.09744885552007498
variable 2,0.1894235784640754
variable 2,-1.284217689773027
variable 2,-0.6597060478614515
variable 2,0.7537097790173021
variable 2,-0.12659633257660927
variable 2,2.4843729376165977
variable 2,-1.1647487436002153
variable 2,-0.5779598305829315
variable 2,2.4762719611295374
variable 2,0.17510367053240272
variable 2,-0.31062760650993393
variable 2,0.38973863341684495
variable 2,0.6402961081984546
variable 2,-0.629593327182277
