type,value
variable 1,-2.44
variable 1,-2.18
variable 1,-1.92
variable 1,-1.92
variable 1,-1.67
variable 1,-1.67
variable 1,-1.41
variable 1,-1.41
variable 1,-1.41
variable 1,-1.41
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-1.15
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.9
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.64
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.39
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,-0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.13
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.39
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.64
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,0.9
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.15
variable 1,1.41
variable 1,1.41
variable 1,1.41
variable 1,1.41
variable 1,1.67
variable 1,1.67
variable 1,1.92
variable 1,1.92
variable 1,2.18
variable 1,2.44
variable 2,-0.7403153910891852
variable 2,0.06311815075099865
variable 2,0.15522029986271557
variable 2,-0.4768780111642142
variable 2,-0.17786144487006522
variable 2,-0.6207087645715615
variable 2,0.05050141799599964
variable 2,-0.3595423965424096
variable 2,-0.3104633061253693
variable 2,-0.33809395085886645
variable 2,0.18297711192380303
variable 2,-0.37127595800463487
variable 2,0.08973945686413173
variable 2,-0.36458908964440917
variable 2,-0.33178558448141177
variable 2,-0.2184873243412427
variable 2,-0.7140725869587335
variable 2,0.45549853943240926
variable 2,0.01265121973091295
variable 2,0.19054715157680244
variable 2,0.206948904158346
variable 2,-0.5857604148400664
variable 2,-0.3280005646548672
variable 2,0.04545472489400003
variable 2,-0.44785952582767163
variable 2,-0.4074859810115851
variable 2,-0.4314577732461281
variable 2,0.42017168771832236
variable 2,0.4668535989119532
variable 2,0.6333944712782987
variable 2,0.1993788645053466
variable 2,0.21578061708689011
variable 2,0.9147476117154492
variable 2,0.8302155022567316
variable 2,0.07194986367954279
variable 2,0.18171543864825832
variable 2,0.1640520127912597
variable 2,-0.9310803903452545
variable 2,0.11106173522008454
variable 2,0.20821057743380106
variable 2,0.39619989548377943
variable 2,0.26750922138252053
variable 2,-1.6300473849738133
variable 2,-0.4768780111642142
variable 2,0.4971337575240405
variable 2,0.48956371787095143
variable 2,0.5097504902790395
variable 2,-0.41757936721558436
variable 2,0.16909870589325932
variable 2,0.060594804199998846
variable 2,-0.36585076291995394
variable 2,-0.3166455051753233
variable 2,-0.32926223793032233
variable 2,-0.515989882704756
variable 2,-0.3444023172364108
variable 2,-0.3595423965424096
variable 2,-0.45290621892967126
variable 2,-0.34566399051186586
variable 2,-0.6926241412751903
variable 2,-0.6774840619691915
variable 2,-0.1791231181455203
variable 2,0.024006279210456886
variable 2,-0.6673906757651027
variable 2,-0.08197427593180377
variable 2,-0.1387495733294338
variable 2,0.1299868343526279
variable 2,-0.20814160348206284
variable 2,-0.23463674226769524
variable 2,-0.23463674226769524
variable 2,-1.3524792643632075
variable 2,0.45549853943240926
variable 2,-0.10973108799289125
variable 2,0.07194986367954279
variable 2,0.20064053778080165
variable 2,0.31419113257606174
variable 2,0.5324606092380377
variable 2,-0.2914120396652356
variable 2,-0.33178558448141177
variable 2,-0.43019609997058333
variable 2,0.0416697050674555
variable 2,0.682473561695339
variable 2,-0.5093030143446199
variable 2,0.07851056471217813
variable 2,-0.34579015783945616
variable 2,-0.38679453929331503
variable 2,0.0708143577315884
variable 2,-0.5385738343362535
variable 2,-0.03314752016985449
variable 2,0.20013586847061962
variable 2,0.07598721816117833
variable 2,0.1581221483963967
variable 2,-0.35462187076800034
variable 2,0.4843908574414511
variable 2,-0.6272694656041072
variable 2,-0.43877547824403645
variable 2,0.12304763133740085
variable 2,-0.6270171309490162
variable 2,-1.0156124998038822
variable 2,0.33185455843315
variable 2,0.2965277067190631
variable 2,-0.1387495733294338
variable 2,0.0870899429855416
variable 2,-0.5099338509823923
variable 2,0.12456163926803658
variable 2,-0.891968518804623
variable 2,-0.5021114766742122
variable 2,-1.2957039669655777
variable 2,-0.2964587327673249
variable 2,0.7169172421165626
variable 2,0.4681152721874083
variable 2,0.1299868343526279
variable 2,0.4681152721874083
variable 2,0.1901686495941211
variable 2,-0.6308021507755607
variable 2,0.8276921557057318
variable 2,-0.5273449421842998
variable 2,-0.5273449421842998
variable 2,-0.5273449421842998
variable 2,-0.49832645684775734
variable 2,0.15395862658726048
variable 2,0.30863977016388006
variable 2,0.06866951316326993
variable 2,0.6962258003983821
variable 2,-0.6585589628366482
variable 2,0.04040803179200043
variable 2,0.0025578335269137386
variable 2,0.08961328953654141
variable 2,-0.49075641719475793
variable 2,-0.4541678922051263
variable 2,-0.44281283272558236
variable 2,-0.41884104049103943
variable 2,-0.48066303099066904
variable 2,-0.4655229516846702
variable 2,-0.3721591292974982
variable 2,-0.4491211991031267
variable 2,0.3987232420347792
variable 2,0.3596113704941478
variable 2,0.41133997478977824
variable 2,0.34320961791269394
variable 2,-0.7922963300399067
variable 2,-0.19552487072706382
variable 2,-0.19552487072706382
variable 2,-1.4395347203728353
variable 2,0.5904975799112124
variable 2,0.4416201334018655
variable 2,0.5968059462887568
variable 2,0.5677874609521246
variable 2,0.4100783015143232
variable 2,0.6182543919722999
variable 2,0.6674596497168409
variable 2,0.4567602127078643
variable 2,0.5778808471562135
variable 2,0.5665257876766695
variable 2,0.47063861873840807
variable 2,-0.24473012847169445
variable 2,-0.19173985090051932
variable 2,-0.21697331641060696
variable 2,-0.21949666296160678
variable 2,0.251107468800977
variable 2,0.3621347170451476
variable 2,-1.0029957670488832
variable 2,0.206948904158346
variable 2,0.22713567656634442
variable 2,0.21578061708689011
variable 2,0.2523691420764321
variable 2,0.8390472151852757
variable 2,0.6851230755739292
variable 2,0.7368516798695596
variable 2,0.17540707227080363
variable 2,0.05807145764899904
variable 2,-0.9323420636207095
variable 2,-0.8654733800190803
variable 2,0.6737680160943852
variable 2,0.45045184633040963
variable 2,0.10853838866908475
variable 2,0.1590053196892601
variable 2,0.11737010159762888
variable 2,0.1564819731382603
variable 2,0.11737010159762888
variable 2,0.32680786533115036
variable 2,0.38610650927978024
variable 2,0.2927426868925186
variable 2,0.3520413308411484
variable 2,0.344471291188149
variable 2,0.26750922138252053
variable 2,0.32554619205560564
variable 2,0.3040977463720625
variable 2,0.28391097396397447
variable 2,0.16909870589325932
variable 2,0.24101408259688814
variable 2,0.20316388433180146
variable 2,-0.1538896526354326
variable 2,-0.06052583024826062
variable 2,-0.20814160348206284
variable 2,-0.06304917679926042
variable 2,-0.1387495733294338
variable 2,-0.10089937506434711
variable 2,-0.09711435523780258
variable 2,-0.1942631974515191
variable 2,-0.08449762248280357
variable 2,0.251107468800977
variable 2,0.251107468800977
variable 2,0.219565636913345
variable 2,0.10096834901608534
variable 2,0.07951990333254219
variable 2,0.011389546455368224
variable 2,-0.04790909749326161
variable 2,0.06942651712854297
variable 2,0.060594804199998846
variable 2,0.06185647747554357
variable 2,-0.649727249908104
variable 2,-0.7165959335097333
variable 2,-0.7077642205811892
variable 2,-0.6888391214486458
variable 2,0.5715724807786691
variable 2,0.49587208424849577
variable 2,-0.4465978525521269
variable 2,-0.5033731499497569
variable 2,0.14638858693417142
variable 2,0.5425539954421266
variable 2,0.3709664299736917
variable 2,0.4857786980444965
variable 2,0.5539090549215808
variable 2,0.5425539954421266
variable 2,0.19307049812780225
variable 2,0.20316388433180146
variable 2,0.1867621317502579
variable 2,0.1993788645053466
variable 2,-0.36963578274649844
variable 2,-0.2964587327673249
variable 2,-0.3973925948074963
variable 2,-0.35449570344041
variable 2,-0.515989882704756
variable 2,-0.5702418335513861
variable 2,-0.4844480508172136
variable 2,0.9904480082456225
variable 2,0.9412427505009918
variable 2,-0.08197427593180377
variable 2,-0.13748790005388908
variable 2,-0.16776805866597636
variable 2,-0.15893634573752186
variable 2,-0.13748790005388908
variable 2,-0.0933293354113477
variable 2,-0.0024888595750858665
variable 2,0.017697912832912555
variable 2,0.05050141799599964
variable 2,0.017697912832912555
variable 2,0.0416697050674555
variable 2,-0.34187897068541095
variable 2,-0.33178558448141177
variable 2,-0.37720582239949785
variable 2,-0.29898207931832466
variable 2,-0.367112436195409
variable 2,-0.34187897068541095
variable 2,-0.33430893103241155
variable 2,-0.37594414912395313
variable 2,-0.3040287724203243
variable 2,-0.4150560206645845
variable 2,-0.4087476542870402
variable 2,-0.33809395085886645
variable 2,-0.38225251550149747
variable 2,-0.2914120396652356
variable 2,-0.273748613808237
variable 2,-0.661082309387648
variable 2,-0.20940327675760756
variable 2,-0.24346845519614974
variable 2,-0.6825307550711912
variable 2,-0.5462700413168432
variable 2,-0.136226226778434
variable 2,-0.012582245779174725
variable 2,-0.10720774144189144
variable 2,0.3987232420347792
variable 2,0.4327884204733214
variable 2,0.41260164806532296
variable 2,-0.24851514829814933
variable 2,0.20442555760734618
variable 2,0.10349169556708514
variable 2,0.13629520073017223
variable 2,0.1590053196892601
variable 2,0.12115512142417341
variable 2,-0.2649169008796929
variable 2,-0.21949666296160678
variable 2,0.030314645587911568
variable 2,-0.229590049165606
variable 2,-0.24094510864514992
variable 2,0.32680786533115036
variable 2,-0.48066303099066904
variable 2,0.45549853943240926
variable 2,0.44666682650386513
variable 2,-0.2232816827881513
variable 2,-0.3040287724203243
variable 2,0.21073392398489052
variable 2,0.26750922138252053
variable 2,0.31040611274960683
variable 2,0.28264930068851934
variable 2,0.1653136860667148
variable 2,-0.4857097240927583
variable 2,0.1653136860667148
variable 2,-0.6863157748976461
variable 2,-0.7140725869587335
variable 2,-0.045385750942261806
variable 2,-0.008797225952630197
variable 2,-0.5096815163273013
variable 2,-1.6426641177288124
variable 2,-0.1275206811774802
variable 2,-0.4077383156666762
variable 2,0.42042402237341336
variable 2,0.4284987313366845
variable 2,-0.06986221248698679
variable 2,-0.25116466217673944
variable 2,-0.5596437780372049
variable 2,-0.33229025379159377
variable 2,-0.054343631198306624
variable 2,0.3239060167974692
variable 2,0.2338225449265701
variable 2,-0.5098076836548019
variable 2,-0.1771044409047025
variable 2,0.5921377551693489
variable 2,-0.2454871324369675
variable 2,-0.4626211031509891
variable 2,0.4806058376149066
variable 2,0.13982788590162573
variable 2,-4.441181610121639
variable 2,-0.13181037031420675
variable 2,-0.16663255271802196
variable 2,0.5515118756981714
variable 2,0.4581480533109994
variable 2,0.17200055442694046
variable 2,-0.11263293652648275
variable 2,-0.37884599765763427
variable 2,0.5135355101054944
variable 2,0.1679631999453049
variable 2,0.05643128239086262
variable 2,-0.7112969057526427
variable 2,0.5190868725177656
variable 2,0.46672743158436286
variable 2,0.0561789477357716
variable 2,0.22234131811943583
variable 2,-0.8445296036457192
variable 2,0.3226443435219245
variable 2,-0.32661272405182185
variable 2,-0.05850715300744285
variable 2,-1.751672688732255
variable 2,-0.14013741393247922
variable 2,-0.5360504877852537
variable 2,-0.15288031401506855
variable 2,0.2155282824317991
variable 2,0.19862186053998387
variable 2,-0.9334775695686639
variable 2,-0.10960492066530092
variable 2,-0.43751380496849174
variable 2,-0.3194211863814141
variable 2,-0.2978465733703703
variable 2,-0.7126847463556881
variable 2,0.2609485203498852
variable 2,0.39418121824296165
variable 2,0.32680786533115036
variable 2,0.1761640762360767
variable 2,-0.5831109009615658
variable 2,-0.19173985090051932
variable 2,-0.3936075749810414
variable 2,0.49221323174954157
variable 2,0.07194986367954279
variable 2,-0.5500550611433878
variable 2,-0.5559849255382507
variable 2,-1.1720599859662286
variable 2,-0.18290813797206482
variable 2,0.3242845187801506
variable 2,0.016436239557457478
variable 2,-0.001227186299630789
variable 2,0.10349169556708514
variable 2,0.024006279210456886
variable 2,0.015174566281912752
variable 2,0.09592165591408573
variable 2,0.08961328953654141
variable 2,-0.46299960513367044
variable 2,-0.42767275341958355
variable 2,-0.4440745060011271
variable 2,-0.41631769394003965
variable 2,-0.4150560206645845
variable 2,-0.4768780111642142
variable 2,-0.47435466461321435
variable 2,-0.42262606031758393
variable 2,-0.4024392879094959
variable 2,-0.5954752990614739
variable 2,-0.560148447347387
variable 2,-0.6572972895611034
variable 2,-0.5677184870003864
variable 2,-0.5891669326839295
variable 2,-0.6080920318164729
variable 2,0.45802188598340904
variable 2,0.4315267471978663
variable 2,0.4340500937488661
variable 2,0.4239567075448669
variable 2,0.45549853943240926
variable 2,0.40124658858577905
variable 2,0.46306857908540866
variable 2,0.36844308342269194
variable 2,0.41133997478977824
variable 2,0.40124658858577905
variable 2,0.4605452325344089
variable 2,0.3596113704941478
variable 2,0.40881662823877846
variable 2,0.40376993513677883
variable 2,-0.7266893197137325
variable 2,-1.3221991057511202
variable 2,0.606899332492756
variable 2,0.48830204459549637
variable 2,0.5248905695850383
variable 2,0.49082539114649615
variable 2,0.40755495496332333
variable 2,0.6245627583497546
variable 2,0.6636746298903861
variable 2,0.49082539114649615
variable 2,0.44666682650386513
variable 2,0.5980676195642118
variable 2,0.6157310454213001
variable 2,0.27886428086197484
variable 2,0.2738175877599752
variable 2,0.3633963903206923
variable 2,-1.0320142523854259
variable 2,0.24353742914788795
variable 2,0.219565636913345
variable 2,0.836523868634276
variable 2,0.6977398083289282
variable 2,0.700263154879928
variable 2,0.9147476117154492
variable 2,0.14891193348517123
variable 2,0.06311815075099865
variable 2,0.1640520127912597
variable 2,0.16152866624025988
variable 2,0.07194986367954279
variable 2,0.08330492315908672
variable 2,-0.9676689153347964
variable 2,-0.9096319446617113
variable 2,-0.9512671627532528
variable 2,-0.8276231817539935
variable 2,0.7065715212574724
variable 2,0.7179265807370163
variable 2,0.7179265807370163
variable 2,0.6863847488493843
variable 2,0.4971337575240405
variable 2,0.1791920920972585
variable 2,0.19054715157680244
variable 2,0.15774364641371535
variable 2,0.3242845187801506
variable 2,0.2523691420764321
variable 2,0.34951798429014863
variable 2,0.29778937999451816
variable 2,0.3192378256780613
variable 2,0.2965277067190631
variable 2,0.15395862658726048
